"MATCH_SEQ_NO","MATCH_DE","BASE_YEAR","BASE_MT","BASE_DAY","GRP_NM","LEA_NM","HOME_TEAM_NM","AWAY_TEAM_NM","STDM_NM","SPORTS_VIEWNG_NMPR_CO","COLCT_DE","UPDT_DE"
2026,"20240406","2024","04","06",KBO,정규리그,KIA,삼성,광주,20500.00000,"20250716","20250716"
2027,"20230805","2023","08","05",KLEAGUE,K리그2,전남,부천,광양 전용,1894.00000,"20250716","20250716"
2028,"20240407","2024","04","07",KBO,정규리그,키움,한화,고척,16000.00000,"20250716","20250716"
2029,"20240407","2024","04","07",KBO,정규리그,LG,KT,잠실,19249.00000,"20250716","20250716"
2030,"20231007","2023","10","07",KLEAGUE,K리그2,김포,안양,김포솔터축구장,1890.00000,"20250716","20250716"
2031,"20240407","2024","04","07",KBO,정규리그,롯데,두산,사직,16755.00000,"20250716","20250716"
2032,"20230716","2023","07","16",KLEAGUE,K리그2,부산,성남,부산 아시아드,1872.00000,"20250716","20250716"
2033,"20240407","2024","04","07",KBO,정규리그,NC,SSG,창원,8861.00000,"20250716","20250716"
2034,"20230607","2023","06","07",KLEAGUE,K리그1,광주,수원,광주 전용,1871.00000,"20250716","20250716"
2035,"20240407","2024","04","07",KBO,정규리그,KIA,삼성,광주,20500.00000,"20250716","20250716"
2036,"20240409","2024","04","09",KBO,정규리그,두산,한화,잠실,23598.00000,"20250716","20250716"
2037,"20230426","2023","04","26",KLEAGUE,K리그1,수원FC,대구,수원 종합,1870.00000,"20250716","20250716"
2038,"20240409","2024","04","09",KBO,정규리그,NC,KT,창원,4918.00000,"20250716","20250716"
2039,"20230731","2023","07","31",KLEAGUE,K리그2,서울E,충남아산,목동 종합,1870.00000,"20250716","20250716"
2040,"20240409","2024","04","09",KBO,정규리그,KIA,LG,광주,11817.00000,"20250716","20250716"
2041,"20230830","2023","08","30",KLEAGUE,K리그2,서울E,전남,목동 종합,1859.00000,"20250716","20250716"
2042,"20240409","2024","04","09",KBO,정규리그,롯데,삼성,사직,15076.00000,"20250716","20250716"
2043,"20240409","2024","04","09",KBO,정규리그,SSG,키움,문학,9468.00000,"20250716","20250716"
2044,"20230917","2023","09","17",KLEAGUE,K리그2,충남아산,안양,아산 이순신,1858.00000,"20250716","20250716"
2045,"20240410","2024","04","10",KBO,정규리그,두산,한화,잠실,23750.00000,"20250716","20250716"
2046,"20230723","2023","07","23",KLEAGUE,K리그2,충북청주,서울E,청주 종합,1857.00000,"20250716","20250716"
2047,"20240410","2024","04","10",KBO,정규리그,NC,KT,창원,9895.00000,"20250716","20250716"
2048,"20231007","2023","10","07",KLEAGUE,K리그2,성남,충남아산,탄천 종합,1780.00000,"20250716","20250716"
2049,"20240410","2024","04","10",KBO,정규리그,KIA,LG,광주,20500.00000,"20250716","20250716"
2050,"20230527","2023","05","27",KLEAGUE,K리그2,전남,천안,광양 전용,1741.00000,"20250716","20250716"
2051,"20240410","2024","04","10",KBO,정규리그,롯데,삼성,사직,22758.00000,"20250716","20250716"
2052,"20240410","2024","04","10",KBO,정규리그,SSG,키움,문학,20511.00000,"20250716","20250716"
2053,"20230514","2023","05","14",KLEAGUE,K리그2,충북청주,안산,청주 종합,1728.00000,"20250716","20250716"
2054,"20240411","2024","04","11",KBO,정규리그,두산,한화,잠실,22157.00000,"20250716","20250716"
2055,"20231112","2023","11","12",KLEAGUE,K리그2,안산,안양,안산 와스타디움,1715.00000,"20250716","20250716"
2056,"20240411","2024","04","11",KBO,정규리그,NC,KT,창원,3311.00000,"20250716","20250716"
2057,"20230319","2023","03","19",KLEAGUE,K리그2,전남,김포,광양 전용,1712.00000,"20250716","20250716"
2058,"20240411","2024","04","11",KBO,정규리그,KIA,LG,광주,11475.00000,"20250716","20250716"
2059,"20230418","2023","04","18",KLEAGUE,K리그2,부천,서울E,부천 종합,1704.00000,"20250716","20250716"
2060,"20240411","2024","04","11",KBO,정규리그,롯데,삼성,사직,11628.00000,"20250716","20250716"
2061,"20240411","2024","04","11",KBO,정규리그,SSG,키움,문학,7250.00000,"20250716","20250716"
2062,"20230423","2023","04","23",KLEAGUE,K리그2,충북청주,부천,청주 종합,1683.00000,"20250716","20250716"
2063,"20240412","2024","04","12",KBO,정규리그,한화,KIA,한밭,12000.00000,"20250716","20250716"
2064,"20230422","2023","04","22",KLEAGUE,K리그2,성남,부산,탄천 종합,1671.00000,"20250716","20250716"
2065,"20240412","2024","04","12",KBO,정규리그,두산,LG,잠실,19916.00000,"20250716","20250716"
2066,"20231126","2023","11","26",KLEAGUE,K리그2,성남,안산,탄천 종합,1629.00000,"20250716","20250716"
