일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
04.01(화),18:30,두산,3,9,넥센,목동,SS-T,-
04.01(화),18:30,SK,13,8,LG,잠실,KN-T,-
04.01(화),18:30,NC,0,1,KIA,광주,XTM-T; SPO-T,-
04.01(화),18:30,삼성,6,5,한화,대전,MS-T,-
04.02(수),18:30,두산,9,5,넥센,목동,SS-T,-
04.02(수),18:30,SK,3,8,LG,잠실,KN-T,-
04.02(수),18:30,NC,8,7,KIA,광주,XTM-T; SPO-T,-
04.02(수),18:30,삼성,5,10,한화,대전,MS-T,-
04.03(목),18:30,두산,4,6,넥센,목동,SS-T,-
04.03(목),18:30,SK,9,5,LG,잠실,KN-T,-
04.03(목),18:30,NC,9,3,KIA,광주,XTM-T; SPO-T,-
04.03(목),18:30,삼성,,,한화,대전,MS-T,우천취소
04.04(금),18:30,넥센,1,5,NC,마산,KN-T,-
04.04(금),18:30,KIA,6,0,두산,잠실,XTM-T; SPO-T,-
04.04(금),18:30,한화,4,13,SK,문학,SS-T,-
04.04(금),18:30,삼성,2,4,롯데,울산,MS-T,-
04.05(토),17:00,넥센,9,6,NC,마산,KN-T,-
04.05(토),17:00,KIA,9,6,두산,잠실,XTM-T; SPO-T,-
04.05(토),17:00,한화,2,6,SK,문학,SS-T,-
04.05(토),17:00,삼성,4,6,롯데,울산,MS-T,-
04.06(일),14:00,넥센,3,4,NC,마산,KN-T,-
04.06(일),14:00,KIA,1,4,두산,잠실,XTM-T; SPO-T,-
04.06(일),14:00,한화,1,8,SK,문학,SS-T,-
04.06(일),14:00,삼성,7,1,롯데,울산,MS-T; TM-T; PM-T; UM-T,-
04.08(화),18:30,한화,6,2,NC,마산,MS-T,-
04.08(화),18:30,KIA,13,9,넥센,목동,XTM-T; SPO-T,-
04.08(화),18:30,SK,1,2,두산,잠실,KN-T,-
04.08(화),18:30,LG,2,2,롯데,사직,SS-T; IB-T,-
04.09(수),18:30,한화,2,6,NC,마산,MS-T,-
04.09(수),18:30,KIA,7,10,넥센,목동,XTM-T; SPO-T,-
04.09(수),18:30,SK,5,4,두산,잠실,KN-T,-
04.09(수),18:30,LG,7,4,롯데,사직,SS-T; IB-T,-
04.10(목),18:30,한화,4,3,NC,마산,,-
04.10(목),18:30,KIA,2,5,넥센,목동,XTM-T; SPO-T,-
04.10(목),18:30,SK,0,5,두산,잠실,KN-T,-
