일자,시간,홈팀,홈점수,원정점수,원정팀,구장,중계,비고
07.01(목),18:30,KT,6,1,LG,잠실,SPO-2T,-
07.01(목),18:30,삼성,8,7,SSG,문학,SPO-T,-
07.01(목),18:30,NC,3,6,KIA,광주,KN-T; G-CMB,-
07.01(목),18:30,롯데,1,13,키움,고척,MS-T,-
07.01(목),18:30,두산,10,3,한화,대전,SS-T; D-CMB,-
07.02(금),18:30,한화,5,3,LG,잠실,SPO-T,-
07.02(금),18:30,롯데,6,5,SSG,문학,SPO-2T,-
07.02(금),18:30,키움,1,4,KT,수원,KN-T,-
07.02(금),18:30,두산,3,8,KIA,광주,SS-T; G-CMB,-
07.02(금),19:00,삼성,5,2,NC,창원,MS-T,-
07.03(토),18:00,한화,,,LG,잠실,SPO-T,우천취소
07.03(토),18:00,롯데,,,SSG,문학,SPO-2T,우천취소
07.03(토),18:00,삼성,,,NC,창원,MS-T,우천취소
07.03(토),18:00,키움,,,KT,수원,KN-T,우천취소
07.03(토),18:00,두산,,,KIA,광주,SS-T; G-CMB,그라운드사정
07.04(일),17:00,한화,0,5,LG,잠실,SPO-T,-
07.04(일),17:00,롯데,6,4,SSG,문학,SPO-2T,-
07.04(일),17:00,삼성,5,0,NC,창원,MS-T,-
07.04(일),17:00,키움,3,12,KT,수원,KN-T,-
07.04(일),17:00,두산,3,7,KIA,광주,SS-T; G-CMB,-
07.05(월),18:30,한화,6,7,LG,잠실,SPO-T,-
07.05(월),18:30,롯데,4,10,SSG,문학,SPO-2T,-
07.05(월),18:30,삼성,,,NC,창원,MS-T,우천취소
07.05(월),18:30,키움,15,5,KT,수원,KN-T,-
07.05(월),18:30,두산,,,KIA,광주,SS-T; G-CMB,우천취소
07.06(화),18:30,NC,7,3,두산,잠실,SS-T,-
07.06(화),18:30,LG,,,롯데,사직,KN-T,우천취소
07.06(화),18:30,KT,,,삼성,대구,SPO-2T,우천취소
07.06(화),18:30,SSG,0,4,키움,고척,SPO-T,-
07.06(화),18:30,KIA,,,한화,대전,MS-T; D-CMB,우천취소
07.07(수),18:30,NC,2,4,두산,잠실,SS-T,-
07.07(수),18:30,LG,,,롯데,사직,KN-T,우천취소
07.07(수),18:30,KT,,,삼성,대구,SPO-2T,우천취소
07.07(수),18:30,SSG,2,8,키움,고척,SPO-T,-
07.07(수),18:30,KIA,4,1,한화,대전,MS-T; D-CMB,-
07.08(목),18:30,NC,,,두산,잠실,SS-T,기타
07.08(목),18:30,LG,,,롯데,사직,KN-T,우천취소
07.08(목),18:30,KT,3,2,삼성,대구,SPO-2T,-
07.08(목),18:30,SSG,9,3,키움,고척,SPO-T,-
07.08(목),18:30,KIA,,,한화,대전,MS-T; D-CMB,기타
07.09(금),18:30,LG,,,두산,잠실,MS-T,기타
07.09(금),18:30,한화,9,3,SSG,문학,SPO-T,-
07.09(금),18:30,롯데,9,5,삼성,대구,KN-T,-
07.09(금),18:30,KT,4,10,KIA,광주,SPO-2T; G-CMB,-
07.09(금),18:30,NC,,,키움,고척,SS-T,기타
07.10(토),18:00,LG,,,두산,잠실,MS-T,기타
07.10(토),18:00,한화,3,1,SSG,문학,SPO-T,-
07.10(토),18:00,롯데,2,3,삼성,대구,KN-T,-
07.10(토),18:00,KT,,,KIA,광주,SPO-2T; G-CMB,기타
07.10(토),18:00,NC,,,키움,고척,SS-T,기타
07.11(일),17:00,LG,,,두산,잠실,MS-T,기타
07.11(일),17:00,한화,2,8,SSG,문학,SPO-T,-
07.11(일),17:00,롯데,0,11,삼성,대구,KN-T,-
07.11(일),17:00,KT,0,2,KIA,광주,SPO-2T; G-CMB,-
07.11(일),17:00,NC,,,키움,고척,SS-T,기타
07.13(화),18:30,키움,,,LG,잠실,,기타
07.13(화),18:30,두산,,,SSG,문학,,기타
07.13(화),18:30,한화,,,롯데,사직,,기타
07.13(화),18:30,NC,,,KT,수원,,기타
07.13(화),18:30,삼성,,,KIA,광주,,기타
07.14(수),18:30,키움,,,LG,잠실,,기타
07.14(수),18:30,두산,,,SSG,문학,,기타
07.14(수),18:30,한화,,,롯데,사직,,기타
07.14(수),18:30,NC,,,KT,수원,,기타
07.14(수),18:30,삼성,,,KIA,광주,,기타
07.15(목),18:30,키움,,,LG,잠실,,기타
07.15(목),18:30,두산,,,SSG,문학,,기타
07.15(목),18:30,한화,,,롯데,사직,,기타
07.15(목),18:30,NC,,,KT,수원,,기타
07.15(목),18:30,삼성,,,KIA,광주,,기타
07.16(금),18:30,KT,,,두산,잠실,,기타
07.16(금),18:30,SSG,,,롯데,사직,,기타
07.16(금),18:30,키움,,,삼성,대구,,기타
07.16(금),18:30,LG,,,한화,대전,,기타
07.16(금),19:00,KIA,,,NC,창원,,기타
07.17(토),18:00,KT,,,두산,잠실,,기타
07.17(토),18:00,SSG,,,롯데,사직,,기타
07.17(토),18:00,키움,,,삼성,대구,,기타
07.17(토),18:00,KIA,,,NC,창원,,기타
07.17(토),18:00,LG,,,한화,대전,,기타
07.18(일),17:00,KT,,,두산,잠실,,기타
07.18(일),17:00,SSG,,,롯데,사직,,기타
07.18(일),17:00,키움,,,삼성,대구,,기타
07.18(일),17:00,KIA,,,NC,창원,,기타
07.18(일),17:00,LG,,,한화,대전,,기타
